id_processo,cnpj,tj,leilao_teve,leilao_data,leilao_vendeu,upi_teve,upi_vendeu
02581318320178190001,00717958000106,RJ,NA,NA,NA,NA,NA
00390519820208190038,30838346000124,RJ,NA,NA,NA,NA,NA
00390519820208190038,12803624000126,RJ,NA,NA,NA,NA,NA
00390519820208190038,28727980000148,RJ,NA,NA,NA,NA,NA
00193427020178190042,21131835000150,RJ,NA,NA,NA,NA,NA
00505969520158190021,42147496000170,RJ,Não,NA,NA,Não,NA
01432032720148190001,00297506000104,RJ,NA,NA,NA,NA,NA
00005295520198190064,08395735000254,RJ,Não,NA,NA,Sim,NA
02191686920188190001,42493940000100,RJ,Não,NA,NA,Não,NA
02191686920188190001,00261017000100,RJ,Não,NA,NA,Não,NA
02191686920188190001,28972792000185,RJ,Não,NA,NA,Não,NA
02315531520198190001,32112435000114,RJ,Não,NA,NA,Não,NA
00395137120178190002,00856108000180,RJ,NA,NA,NA,NA,NA
02663631620198190001,28712123000174,RJ,Não,NA,NA,Não,NA
00145992120168190052,03904574000182,RJ,Não,NA,NA,Não,NA
00203951020208190001,04961168000114,RJ,Sim,2021-03-02,Não,Sim,NA
00203951020208190001,33451568000188,RJ,Sim,2021-03-02,Não,Sim,NA
00203951020208190001,39078506000159,RJ,Sim,2021-03-02,Não,Sim,NA
00203951020208190001,33512856000103,RJ,Sim,2021-03-02,Não,Sim,NA
00203951020208190001,40195471000117,RJ,Sim,2021-03-02,Não,Sim,NA
00015733220218190067,30777114000103,RJ,NA,NA,NA,NA,NA
00015733220218190067,17332957000138,RJ,NA,NA,NA,NA,NA
00083883620198190028,00943917000120,RJ,NA,NA,NA,NA,NA
00083883620198190028,15185314000183,RJ,NA,NA,NA,NA,NA
01637631420198190001,11249329000107,RJ,NA,NA,NA,NA,NA
01637631420198190001,30882269000100,RJ,NA,NA,NA,NA,NA
00156907420208190063,29276114000140,RJ,NA,NA,NA,NA,NA
00021235220188190028,15691731000106,RJ,NA,NA,NA,NA,NA
00967978920188190038,30757058000145,RJ,Sim,2019-10-29,Sim,NA,NA
00108570820128190026,09561225000191,RJ,NA,NA,NA,NA,NA
00289387820178190042,21921808000181,RJ,NA,NA,NA,NA,NA
00535670720158190004,28581627000100,RJ,NA,NA,NA,Sim,NA
03925715520138190001,09112685000132,RJ,Não,NA,NA,Não,NA
03925715520138190001,11198242000158,RJ,Não,NA,NA,Não,NA
03925715520138190001,11437203000166,RJ,Não,NA,NA,Não,NA
00014463120178190004,05288751000179,RJ,NA,NA,NA,NA,NA
00181319620178190042,00915286000135,RJ,NA,NA,NA,NA,NA
01261436520198190001,28338283000103,RJ,NA,NA,NA,NA,NA
00067992120168190058,11906277000102,RJ,NA,NA,NA,NA,NA
00069486020188190021,23440786000163,RJ,NA,NA,NA,NA,NA
00069771320188190021,15731174000100,RJ,NA,NA,NA,NA,NA
00878026720198190001,33295346000113,RJ,Não,NA,Não,Sim,NA
00878026720198190001,30925689000126,RJ,Não,NA,Não,Sim,NA
00878026720198190001,13564886000148,RJ,Não,NA,Não,Sim,NA
00878026720198190001,13449912000197,RJ,Não,NA,Não,Sim,NA
00197207420178190026,19278613000113,RJ,Sim,2019-08-28,Não,NA,NA
00197207420178190026,27677262000141,RJ,Sim,2019-08-28,Não,NA,NA
00020831920178190024,20372234000177,RJ,NA,NA,NA,NA,NA
00288425820198190021,07241825000147,RJ,NA,NA,NA,NA,NA
00288425820198190021,78032224000172,RJ,NA,NA,NA,NA,NA
00288425820198190021,18956218000180,RJ,NA,NA,NA,NA,NA
00272102320208190001,33100405000150,RJ,NA,NA,NA,NA,NA
00272102320208190001,11404699000171,RJ,NA,NA,NA,NA,NA
00470103720208190001,30094114000109,RJ,Não,NA,Não,NA,NA
00470103720208190001,07504125000106,RJ,Não,NA,Não,NA,NA
00470103720208190001,11748375000150,RJ,Não,NA,Não,NA,NA
00470103720208190001,27361689000136,RJ,Não,NA,Não,NA,NA
00245756420198190014,19025569000130,RJ,NA,NA,NA,NA,NA
00297689820198190066,29176302000105,RJ,Sim,2021-07-26,Sim,Sim,NA
00103069620208190042,09286736000142,RJ,NA,NA,NA,NA,NA
00218854620178190042,06373465000174,RJ,NA,NA,NA,NA,NA
03202285120198190001,09060537000111,RJ,Não,NA,NA,Sim,NA
03202285120198190001,04607444000140,RJ,Não,NA,NA,Sim,NA
01969135420178190001,86802543000148,RJ,NA,NA,NA,NA,NA
00283361920188190021,28395699000155,RJ,NA,NA,NA,NA,NA
00637629720158190021,12816368000101,RJ,Não,NA,NA,Sim,NA
00600401520158190002,01662208000139,RJ,NA,NA,NA,NA,NA
00326876720178190054,10820599000163,RJ,NA,NA,NA,NA,NA
00253014820178190001,17028629000142,RJ,NA,NA,NA,NA,NA
00007174520198190065,02686151000170,RJ,Não,NA,NA,NA,NA
00303582620178190008,05249923000103,RJ,NA,NA,NA,NA,NA
03356280820198190001,12612947000132,RJ,NA,NA,NA,NA,NA
03356280820198190001,26587081000161,RJ,NA,NA,NA,NA,NA
03356280820198190001,18327470000120,RJ,NA,NA,NA,NA,NA
03356280820198190001,18057110000155,RJ,NA,NA,NA,NA,NA
03356280820198190001,24585141000181,RJ,NA,NA,NA,NA,NA
03356280820198190001,13361921000121,RJ,NA,NA,NA,NA,NA
03356280820198190001,23274340000106,RJ,NA,NA,NA,NA,NA
03356280820198190001,07295477000190,RJ,NA,NA,NA,NA,NA
03356280820198190001,13361631000188,RJ,NA,NA,NA,NA,NA
03356280820198190001,13966716000190,RJ,NA,NA,NA,NA,NA
03356280820198190001,14334165000104,RJ,NA,NA,NA,NA,NA
03356280820198190001,23210746000125,RJ,NA,NA,NA,NA,NA
03356280820198190001,25072390000136,RJ,NA,NA,NA,NA,NA
01940448420188190001,07199883000150,RJ,Não,NA,NA,Não,NA
01417009720168190001,33607565000190,RJ,Não,NA,Não,Não,NA
04237061720158190001,71702716000189,RJ,Não,NA,NA,Não,NA
02564366020188190001,03638356000143,RJ,Não,NA,NA,Não,NA
02778553920188190001,03232447000184,RJ,NA,NA,NA,NA,NA
03132733820188190001,06181476000152,RJ,NA,NA,NA,NA,NA
00153281720188190007,39198643000127,RJ,NA,NA,NA,NA,NA
01195696020188190001,NA,RJ,NA,NA,NA,NA,NA
00235895220198190001,17250558000128,RJ,NA,NA,NA,NA,NA
03784407520138190001,02182621000169,RJ,Não,NA,NA,NA,NA
00937156920158190001,01340937000179,RJ,Não,NA,NA,Sim,NA
00937156920158190001,11284210000175,RJ,Não,NA,NA,Sim,NA
01844383220188190001,06123359000132,RJ,NA,NA,NA,NA,NA
01844383220188190001,11020483000102,RJ,NA,NA,NA,NA,NA
01844383220188190001,35795814000144,RJ,NA,NA,NA,NA,NA
01844297020188190001,33197260000158,RJ,NA,NA,NA,NA,NA
00320197620198190038,08495978000183,RJ,NA,NA,NA,NA,NA
01778534220108190001,03934162000195,RJ,Não,NA,NA,Não,NA
00494573220198190001,17895861000188,RJ,NA,NA,NA,NA,NA
01833494720138190001,33134222000156,RJ,Não,NA,NA,Não,NA
00104550820188190028,07212358000127,RJ,NA,NA,NA,NA,NA
00092753820188190001,33216797000118,RJ,NA,NA,NA,NA,NA
01968186320138190001,40244022000111,RJ,Não,NA,NA,Não,NA
01697131420138190001,32330003000180,RJ,Não,NA,NA,Não,NA
00412547720168190004,02281654000166,RJ,NA,NA,NA,NA,NA
00370243820168190021,03738129000190,RJ,Sim,2017-10-11,Sim,Não,NA
00370243820168190021,15984826000100,RJ,Sim,2017-10-11,Sim,Não,NA
00942249220188190001,15417966000104,RJ,Não,NA,NA,Não,NA
00025178520178190063,02249216000110,RJ,Sim,2020-07-23,Sim,Não,NA
00258543220168190001,02897768000135,RJ,NA,NA,NA,NA,NA
01487178220198190001,03147650000152,RJ,NA,NA,NA,NA,NA
00424930420118190001,68596394000126,RJ,Não,NA,Não,Não,NA
00368583220138190014,03128947000170,RJ,NA,NA,NA,NA,NA
00311190220138190007,10851513000160,RJ,NA,NA,NA,NA,NA
01195297820188190001,00291458000147,RJ,NA,NA,NA,NA,NA
01411122220188190001,33225160000198,RJ,Não,NA,NA,Não,NA
00140305720188190211,26168862000111,RJ,NA,NA,NA,NA,NA
02001499220098190001,NA,RJ,NA,NA,NA,NA,NA
03235465720108190001,11342416000104,RJ,NA,NA,NA,NA,NA
00221562120188190042,NA,RJ,NA,NA,NA,NA,NA
00096918320098190045,07306813000153,RJ,NA,NA,NA,NA,NA
00341369020158190002,07147816000191,RJ,NA,NA,NA,NA,NA
00341369020158190002,07772657000116,RJ,NA,NA,NA,NA,NA
00341369020158190002,07772680000100,RJ,NA,NA,NA,NA,NA
00341369020158190002,07734756000103,RJ,NA,NA,NA,NA,NA
00341369020158190002,07734829000167,RJ,NA,NA,NA,NA,NA
00341369020158190002,07734787000164,RJ,NA,NA,NA,NA,NA
00341369020158190002,07734771000151,RJ,NA,NA,NA,NA,NA
00341369020158190002,07734762000160,RJ,NA,NA,NA,NA,NA
03241865520138190001,62803333000106,RJ,NA,NA,NA,NA,NA
00110206820098190001,04855758000162,RJ,Não,NA,NA,Não,NA
00110206820098190001,02774064000175,RJ,Não,NA,NA,Não,NA
00101933420138190028,32247009000198,RJ,Não,NA,NA,Não,NA
00831958420148190001,NA,RJ,NA,NA,NA,NA,NA
00034611320158190078,NA,RJ,NA,NA,NA,NA,NA
00272453520158190008,05448693000101,RJ,NA,NA,NA,NA,NA
00110054220188190209,00254740000154,RJ,NA,NA,NA,NA,NA
05051951320148190001,10875861000177,RJ,NA,NA,NA,NA,NA
03032926320108190001,40410094000191,RJ,NA,NA,NA,NA,NA
01082855520188190001,68613678000183,RJ,NA,NA,NA,NA,NA
00056520320188190021,32314247000179,RJ,NA,NA,NA,NA,NA
00052488820188190008,04706877000153,RJ,NA,NA,NA,NA,NA
00052488820188190008,23834370000120,RJ,NA,NA,NA,NA,NA
01901974520168190001,72343882000107,RJ,Não,NA,NA,Sim,NA
00041081020188190011,01720324000167,RJ,NA,NA,NA,NA,NA
00218754020088190002,NA,RJ,NA,NA,NA,NA,NA
00013197620188190063,03513802000274,RJ,NA,NA,NA,NA,NA
00808385820198190001,07352916000150,RJ,Não,NA,Não,Não,NA
00435140820188190021,00277106000137,RJ,NA,NA,NA,NA,NA
00435140820188190021,06538378000120,RJ,NA,NA,NA,NA,NA
00435140820188190021,04793029000129,RJ,NA,NA,NA,NA,NA
00435140820188190021,02249938000175,RJ,NA,NA,NA,NA,NA
00435140820188190021,02249492000189,RJ,NA,NA,NA,NA,NA
00435140820188190021,57574154000104,RJ,NA,NA,NA,NA,NA
00435140820188190021,04532722000148,RJ,NA,NA,NA,NA,NA
00435140820188190021,64162795000117,RJ,NA,NA,NA,NA,NA
00435140820188190021,06337560000112,RJ,NA,NA,NA,NA,NA
00244204520168190021,NA,RJ,NA,NA,NA,NA,NA
00399612820098190001,34293761000109,RJ,NA,NA,NA,NA,NA
00399612820098190001,30046296000142,RJ,NA,NA,NA,NA,NA
00399612820098190001,05457011000119,RJ,NA,NA,NA,NA,NA
00044218320068190045,04791763000159,RJ,NA,NA,NA,NA,NA
02393358320138190001,01064043000101,RJ,Não,NA,NA,Não,NA
00797762320168190054,00750007000120,RJ,NA,NA,NA,NA,NA
00128684020198190066,29176302000105,RJ,NA,NA,NA,NA,NA
00888000620178190001,02693391000100,RJ,Não,NA,Não,NA,NA
00888000620178190001,10312977000106,RJ,Não,NA,Não,NA,NA
00004672320178190084,29688991000129,RJ,NA,NA,NA,NA,NA
00340574620178190001,07098727000100,RJ,NA,NA,NA,NA,NA
01179796820068190001,42288548000129,RJ,Não,NA,NA,Não,NA
00329190520178190014,34508178000160,RJ,NA,NA,NA,NA,NA
00214837920178190004,31128705000112,RJ,NA,NA,Não,NA,NA
05066204120158190001,39064639000176,RJ,NA,NA,NA,NA,NA
05066204120158190001,00796732000130,RJ,NA,NA,NA,NA,NA
05066204120158190001,04158389000159,RJ,NA,NA,NA,NA,NA
05066204120158190001,01815301000136,RJ,NA,NA,NA,NA,NA
05066204120158190001,02886033000106,RJ,NA,NA,NA,NA,NA
05066204120158190001,03909237000188,RJ,NA,NA,NA,NA,NA
05066204120158190001,08989358000109,RJ,NA,NA,NA,NA,NA
04058665720168190001,02762115000149,RJ,NA,NA,NA,NA,NA
04058665720168190001,07557381000153,RJ,NA,NA,NA,NA,NA
00102615420178190024,07792269000105,RJ,NA,NA,NA,NA,NA
01418330820178190001,05876275000107,RJ,NA,NA,NA,NA,NA
00061432320178190028,32058307000130,RJ,NA,NA,NA,NA,NA
00061432320178190028,23797636000101,RJ,NA,NA,NA,NA,NA
04508016120118190001,68593169000136,RJ,Não,NA,NA,Não,NA
00028278120178190034,13193973000136,RJ,NA,NA,NA,NA,NA
00078641320168190006,NA,RJ,NA,NA,NA,NA,NA
04336033520168190001,40361826000109,RJ,NA,NA,NA,NA,NA
04312728020168190001,33220880000160,RJ,Não,NA,Não,Sim,NA
04291933120168190001,68565530000110,RJ,Não,NA,Não,Não,NA
04145758120168190001,05326766000184,RJ,NA,NA,NA,NA,NA
02809010720168190001,10518676000125,RJ,Não,NA,NA,Não,NA
02553736820168190001,23318758000178,RJ,NA,NA,NA,NA,NA
02553736820168190001,09318565000196,RJ,NA,NA,NA,NA,NA
02553736820168190001,14375162000119,RJ,NA,NA,NA,NA,NA
02553736820168190001,10885595000163,RJ,NA,NA,NA,NA,NA
02553736820168190001,04303679000220,RJ,NA,NA,NA,NA,NA
02497346920168190001,11522120000175,RJ,Não,NA,Não,NA,NA
02069212720168190001,NA,RJ,NA,NA,NA,NA,NA
00790435720168190054,33227596000116,RJ,NA,NA,NA,NA,NA
00174014820168190001,NA,RJ,NA,NA,NA,NA,NA
00141961920168190063,NA,RJ,NA,NA,NA,NA,NA
00123603420168190023,13719980000129,RJ,NA,NA,NA,NA,NA
00118525720168190001,18443949000121,RJ,NA,NA,NA,NA,NA
00107786520168190001,11161509000132,RJ,NA,NA,NA,NA,NA
00102078720168190068,NA,RJ,NA,NA,NA,NA,NA
00039203420168190028,03535913000109,RJ,Não,NA,Não,Não,NA
01967590720158190001,NA,RJ,NA,NA,NA,NA,NA
05057231320158190001,NA,RJ,NA,NA,NA,NA,NA
04732471920158190001,30873640000177,RJ,Não,NA,NA,Não,NA
04028945120158190001,NA,RJ,NA,NA,NA,NA,NA
02705613820158190001,NA,RJ,NA,NA,NA,NA,NA
02681866420158190001,33451311000126,RJ,Não,NA,Não,Não,NA
02677215520158190001,28784627000108,RJ,Não,NA,Não,Não,NA
02317519120158190001,08924082000172,RJ,NA,NA,NA,NA,NA
02317423220158190001,17874392000110,RJ,NA,NA,NA,NA,NA
01102888520158190001,00940525000107,RJ,Não,NA,Não,Não,NA
00476480720158190014,NA,RJ,NA,NA,NA,NA,NA
00227904020158190036,00721736000159,RJ,NA,NA,NA,NA,NA
00142198720158190066,11290548000130,RJ,NA,NA,NA,NA,NA
00058887120158190081,NA,RJ,NA,NA,NA,NA,NA
00048373420158190078,39187190000133,RJ,NA,NA,NA,NA,NA
00005309020158190028,53454674000980,RJ,Não,NA,Não,Não,NA
00005156720158190046,06204677000128,RJ,NA,NA,NA,NA,NA
00032155920148190043,31422934000145,RJ,NA,NA,NA,NA,NA
04145252620148190001,00923427000161,RJ,NA,NA,NA,NA,NA
03893624420148190001,NA,RJ,NA,NA,NA,NA,NA
03401323320148190001,NA,RJ,NA,NA,NA,NA,NA
01824501520148190001,NA,RJ,NA,NA,NA,NA,NA
00282358120148190001,08769666000110,RJ,Não,NA,Não,Não,NA
00138495420148190063,84590447000158,RJ,Não,NA,Não,Não,NA
00138495420148190063,02895077000100,RJ,Não,NA,Não,Não,NA
00138495420148190063,84590447000310,RJ,Não,NA,Não,Não,NA
00469801320088190004,12079870000187,RJ,NA,NA,NA,NA,NA
00000807820138190009,09365991000180,RJ,NA,NA,NA,NA,NA
04201784320138190001,NA,RJ,NA,NA,NA,NA,NA
01060017020128190038,34291484000278,RJ,Sim,2020-01-23,NA,NA,NA
01060017020128190038,07441212000153,RJ,Sim,2020-01-23,NA,NA,NA
02937369020178190001,34294264000117,RJ,Não,NA,NA,NA,NA
00069163620158190029,29768702000100,RJ,Não,NA,NA,Sim,NA
00069163620158190029,05772922000130,RJ,Não,NA,NA,Sim,NA
00069163620158190029,05762767000171,RJ,Não,NA,NA,Sim,NA
00069163620158190029,05762753000158,RJ,Não,NA,NA,Sim,NA
01863642420138190001,NA,RJ,NA,NA,NA,NA,NA
01734314420128190004,00717559000137,RJ,NA,NA,NA,NA,NA
02357059220088190001,08147559000150,RJ,NA,NA,NA,NA,NA
04711392220128190001,10313033000145,RJ,NA,NA,NA,NA,NA
04711392220128190001,NA,RJ,NA,NA,NA,NA,NA
01609078220168190001,10872848000164,RJ,NA,NA,NA,NA,NA
03107248920178190001,05488665000100,RJ,Não,NA,NA,Sim,NA
00006022320138190004,10814941000112,RJ,Não,NA,NA,NA,NA
02826502520178190001,06967096000148,RJ,NA,NA,NA,NA,NA
02402733920178190001,17358882000164,RJ,NA,NA,NA,NA,NA
02346263920128190001,03399709000108,RJ,NA,NA,NA,NA,NA
01519746220128190001,23421655000139,RJ,NA,NA,NA,NA,NA
01371171120128190001,01496878000122,RJ,NA,NA,NA,NA,NA
01980272820178190001,05294609000134,RJ,Não,NA,NA,Não,NA
00299754520128190001,08079358000163,RJ,NA,NA,NA,NA,NA
04508093820118190001,09298176000146,RJ,Não,NA,NA,Não,NA
03479674320128190001,10942726000105,RJ,NA,NA,NA,NA,NA
00035440320108190014,NA,RJ,Não,NA,NA,NA,NA
01927442420178190001,00548316000112,RJ,NA,NA,NA,NA,NA
01796839620178190001,02725875000186,RJ,NA,NA,NA,NA,NA
02289504720118190001,30260855000112,RJ,NA,NA,NA,NA,NA
00015026620108190018,04581833000306,RJ,NA,NA,NA,NA,NA
00360954120118190001,02308654000102,RJ,Não,NA,NA,Não,NA
00033359820118190046,08589042000111,RJ,NA,NA,NA,NA,NA
01760745220108190001,NA,RJ,NA,NA,NA,NA,NA
00012955820108190021,02466923000169,RJ,NA,NA,NA,NA,NA
10028516420158260100,58580465000149,SP,Não,NA,NA,Não,Não
10019850320148260032,51086080000180,SP,Não,NA,NA,Não,Não
10019850320148260032,03775827000165,SP,Não,NA,NA,Não,Não
10019850320148260032,44845915000173,SP,Não,NA,NA,Não,Não
10019850320148260032,52601853000182,SP,Não,NA,NA,Não,Não
10019850320148260032,44776409000170,SP,Não,NA,NA,Não,Não
10019850320148260032,46115556000124,SP,Não,NA,NA,Não,Não
10019850320148260032,08391345000125,SP,Não,NA,NA,Não,Não
10019850320148260032,12419787000100,SP,Não,NA,NA,Não,Não
10019850320148260032,56930811000146,SP,Não,NA,NA,Não,Não
10019850320148260032,04722835000106,SP,Não,NA,NA,Não,Não
10019850320148260032,54855671000163,SP,Não,NA,NA,Não,Não
10019850320148260032,12293473000103,SP,Não,NA,NA,Não,Não
10019850320148260032,18093935000125,SP,Não,NA,NA,Não,Não
10401821720148260100,65692873000158,SP,NA,NA,NA,NA,NA
10450108520168260100,49462286000116,SP,Não,NA,NA,Não,Não
10374580620158260100,06866425000164,SP,Não,NA,NA,Não,Não
10374580620158260100,10344548000102,SP,Não,NA,NA,Não,Não
10375562020178260100,56696875000124,SP,NA,NA,NA,NA,NA
10302235120168260100,58179441000182,SP,Não,NA,NA,Não,Não
10299325120168260100,57825036000121,SP,Não,NA,NA,Não,Não
10295699820158260100,06910581000185,SP,NA,NA,NA,NA,NA
10292791520168260564,03120731000169,SP,Não,NA,NA,Não,Não
10290895220178260100,02930094000123,SP,NA,NA,NA,NA,NA
10285705120158260196,00641416000199,SP,NA,NA,NA,NA,NA
10286389520148260564,59108225000290,SP,NA,NA,NA,NA,NA
10164223420178260100,09578635000145,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,09628490000140,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,09133004000112,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,08948335000148,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,09580789000171,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,07794351000160,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,09942289000132,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,11040082000114,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,00187032000148,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10140347000193,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,08890483000159,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,13087511000134,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,08468054000198,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,13605808000144,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,11686561000102,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,11686552000111,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,11681716000118,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,14618654000198,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,14552042000140,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,14016016000105,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,14016023000107,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,03659193000185,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10246553000182,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10230105000190,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10231712000175,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10234274000107,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10234661000135,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10230085000158,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10230034000126,SP,Sim,NA,NA,Sim,Sim
10164223420178260100,10234329000170,SP,Sim,NA,NA,Sim,Sim
11032368320168260100,67571414000141,SP,Sim,NA,NA,Não,Não
11032368320168260100,07221384000111,SP,Sim,NA,NA,Não,Não
11032368320168260100,08519440000161,SP,Sim,NA,NA,Não,Não
11032368320168260100,08662568000180,SP,Sim,NA,NA,Não,Não
11032368320168260100,08516584000164,SP,Sim,NA,NA,Não,Não
11032368320168260100,07535045000100,SP,Sim,NA,NA,Não,Não
11032368320168260100,09067188000160,SP,Sim,NA,NA,Não,Não
11032368320168260100,09256938000141,SP,Sim,NA,NA,Não,Não
11032368320168260100,08814862000160,SP,Sim,NA,NA,Não,Não
11032368320168260100,09152645000114,SP,Sim,NA,NA,Não,Não
11032368320168260100,09152680000133,SP,Sim,NA,NA,Não,Não
11032368320168260100,08680375000151,SP,Sim,NA,NA,Não,Não
11032368320168260100,08814934000179,SP,Sim,NA,NA,Não,Não
11032368320168260100,08814853000179,SP,Sim,NA,NA,Não,Não
11032368320168260100,08814845000122,SP,Sim,NA,NA,Não,Não
11032368320168260100,07230123000168,SP,Sim,NA,NA,Não,Não
11032368320168260100,09304648000126,SP,Sim,NA,NA,Não,Não
11032368320168260100,09302846000150,SP,Sim,NA,NA,Não,Não
11032368320168260100,08814938000157,SP,Sim,NA,NA,Não,Não
11032368320168260100,08698531000101,SP,Sim,NA,NA,Não,Não
11032368320168260100,09034973000116,SP,Sim,NA,NA,Não,Não
11032368320168260100,08793859000107,SP,Sim,NA,NA,Não,Não
11032368320168260100,06001350000159,SP,Sim,NA,NA,Não,Não
11032368320168260100,04521765000128,SP,Sim,NA,NA,Não,Não
11032368320168260100,08707734000117,SP,Sim,NA,NA,Não,Não
11032368320168260100,08739282000155,SP,Sim,NA,NA,Não,Não
11032368320168260100,09446143000104,SP,Sim,NA,NA,Não,Não
11032368320168260100,09067204000114,SP,Sim,NA,NA,Não,Não
11032368320168260100,09067262000148,SP,Sim,NA,NA,Não,Não
11032368320168260100,09067239000153,SP,Sim,NA,NA,Não,Não
10022656220168260659,10727095000101,SP,Não,NA,NA,Não,Não
10022656220168260659,10620394000134,SP,Não,NA,NA,Não,Não
10022656220168260659,00924432000199,SP,Não,NA,NA,Não,Não
10028129620168260564,62291380000118,SP,Sim,NA,NA,Não,Não
10028129620168260564,04054381000142,SP,Sim,NA,NA,Não,Não
10028129620168260564,00962757000166,SP,Sim,NA,NA,Não,Não
10028129620168260564,61594339000158,SP,Sim,NA,NA,Não,Não
10028129620168260564,61594578000108,SP,Sim,NA,NA,Não,Não
10028129620168260564,61594818000174,SP,Sim,NA,NA,Não,Não
10830683120148260100,12430463000172,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,09562812000103,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,14112933000185,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,14258000000109,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,11136547000135,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12195423000193,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12239788000172,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12195429000160,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12208206000190,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12977706000197,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,15631871000180,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,08580548000160,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,14172975000101,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,16674624000124,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12154017000182,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12316835000134,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12261371000106,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12248024000143,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,12245055000140,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,11311183000182,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,05648871000130,SP,Sim,NA,NA,Sim,Sim
10830683120148260100,10511754000160,SP,Sim,NA,NA,Sim,Sim
